Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","22000","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day) (3-year average)","20112013","2011-2013","kcal/cap/d","3049","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","22000","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day) (3-year average)","20122014","2012-2014","kcal/cap/d","3077","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","22000","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day) (3-year average)","20132015","2013-2015","kcal/cap/d","3104","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","22000","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day) (3-year average)","20142016","2014-2016","kcal/cap/d","3131","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","22000","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day) (3-year average)","20152017","2015-2017","kcal/cap/d","3147","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","22000","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day) (3-year average)","20162018","2016-2018","kcal/cap/d","3163","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","22000","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day) (3-year average)","20172019","2017-2019","kcal/cap/d","3183","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","22000","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day) (3-year average)","20182020","2018-2020","kcal/cap/d","3198","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","22000","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day) (3-year average)","20192021","2019-2021","kcal/cap/d","3223","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","22000","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day) (3-year average)","20202022","2020-2022","kcal/cap/d","3242","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6128","Value","22000","Dietary energy supply used in the estimation of the prevalence of undernourishment (kcal/cap/day) (3-year average)","20212023","2021-2023","kcal/cap/d","3262","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)","20002002","2000-2002","%","56","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)","20012003","2001-2003","%","56","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)","20022004","2002-2004","%","55","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)","20032005","2003-2005","%","54","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)","20042006","2004-2006","%","53","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)","20052007","2005-2007","%","53","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)","20062008","2006-2008","%","52","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)","20072009","2007-2009","%","51","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)","20082010","2008-2010","%","52","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)","20092011","2009-2011","%","52","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)","20102012","2010-2012","%","51","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)","20112013","2011-2013","%","51","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)","20122014","2012-2014","%","50","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)","20132015","2013-2015","%","50","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)","20142016","2014-2016","%","49","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)","20152017","2015-2017","%","49","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)","20162018","2016-2018","%","49","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)","20172019","2017-2019","%","49","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)","20182020","2018-2020","%","48","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)","20192021","2019-2021","%","47","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)","20202022","2020-2022","%","47","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20002002","2000-2002","g/cap/d","79.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20012003","2001-2003","g/cap/d","79.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20022004","2002-2004","g/cap/d","80.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","906","Upper-middle-income economies","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20032005","2003-2005","g/cap/d","81.3","E","Estimated value",""
